Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Circ.,Solidity
20230627_MP_W001_G4_positive_Atr.TIF,12,0.255,0.021,0.244,255,1.241,0.215,0.496
20230626_MP_W001_G4A_10_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4A_1_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4A_2_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4A_3_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4A_4_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4A_5_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4A_6_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4A_7_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4A_8_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4A_9_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4A_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4A_positive_B.TIF,13,0.239,0.018,0.229,255,1.098,0.242,0.533
20230626_MP_W001_G4B_10_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4B_1_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4B_2_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4B_3_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4B_4_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4B_5_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4B_6_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4B_7_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4B_8_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4B_9_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4B_negative_B.TIF,1,0.012,0.012,0.012,255,0.948,0.172,0.613
20230626_MP_W001_G4B_positive_B.TIF,11,0.209,0.019,0.201,255,1.154,0.236,0.505
20230626_MP_W001_G4C_10_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4C_1_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4C_2_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4C_3_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4C_4_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4C_5_B.TIF,1,0.015,0.015,0.014,255,0.759,0.327,0.664
20230626_MP_W001_G4C_6_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4C_7_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4C_8_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4C_9_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4C_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230626_MP_W001_G4C_positive_B.TIF,12,0.296,0.025,0.285,255,1.314,0.226,0.52
20230628_MP_W002_G4A_10_Atr.TIF,32,0.818,0.026,0.785,255,1.365,0.236,0.551
20230628_MP_W002_G4A_1_Atr.TIF,17,0.428,0.025,0.411,255,1.384,0.215,0.549
20230628_MP_W002_G4A_2_Atr.TIF,15,0.292,0.019,0.281,255,1.124,0.276,0.603
20230628_MP_W002_G4A_3_Atr.TIF,16,0.457,0.029,0.439,255,1.65,0.19,0.509
20230628_MP_W002_G4A_4_Atr.TIF,15,0.495,0.033,0.475,255,1.763,0.185,0.488
20230628_MP_W002_G4A_5_Atr.TIF,14,0.389,0.028,0.373,255,1.42,0.223,0.569
20230628_MP_W002_G4A_6_Atr.TIF,15,0.297,0.02,0.285,255,1.107,0.262,0.591
20230628_MP_W002_G4A_7_Atr.TIF,17,0.375,0.022,0.36,255,1.149,0.274,0.627
20230628_MP_W002_G4A_8_Atr.TIF,22,0.475,0.022,0.456,255,1.164,0.253,0.609
20230628_MP_W002_G4A_9_Atr.TIF,19,0.432,0.023,0.414,255,1.133,0.303,0.605
20230628_MP_W002_G4B_10_Atr.TIF,19,0.655,0.034,0.628,255,1.618,0.205,0.576
20230628_MP_W002_G4B_1_Atr.TIF,15,0.267,0.018,0.256,255,1.106,0.231,0.476
20230628_MP_W002_G4B_2_Atr.TIF,17,0.597,0.035,0.573,255,1.77,0.22,0.515
20230628_MP_W002_G4B_3_Atr.TIF,10,0.259,0.026,0.248,255,1.373,0.248,0.572
20230628_MP_W002_G4B_4_Atr.TIF,14,0.264,0.019,0.253,255,1.015,0.261,0.561
20230628_MP_W002_G4B_5_Atr.TIF,10,0.201,0.02,0.193,255,0.944,0.339,0.678
20230628_MP_W002_G4B_6_Atr.TIF,19,0.609,0.032,0.584,255,1.663,0.205,0.55
20230628_MP_W002_G4B_7_Atr.TIF,13,0.293,0.023,0.281,255,1.155,0.285,0.623
20230628_MP_W002_G4B_8_Atr.TIF,12,0.277,0.023,0.266,255,1.217,0.282,0.6
20230628_MP_W002_G4B_9_Atr.TIF,13,0.23,0.018,0.22,255,0.936,0.385,0.673
20230628_MP_W002_G4C_10_Atr.TIF,18,0.483,0.027,0.463,255,1.191,0.298,0.652
20230628_MP_W002_G4C_1_Atr.TIF,23,0.455,0.02,0.437,255,1.112,0.28,0.596
20230628_MP_W002_G4C_2_Atr.TIF,4,0.185,0.046,0.177,255,2.436,0.14,0.451
20230628_MP_W002_G4C_3_Atr.TIF,8,0.098,0.012,0.094,255,0.739,0.398,0.736
20230628_MP_W002_G4C_4_Atr.TIF,14,0.303,0.022,0.291,255,1.137,0.254,0.626
20230628_MP_W002_G4C_5_Atr.TIF,10,0.287,0.029,0.275,255,1.456,0.253,0.572
20230628_MP_W002_G4C_6_Atr.TIF,18,0.557,0.031,0.534,255,1.581,0.22,0.517
20230628_MP_W002_G4C_7_Atr.TIF,14,0.242,0.017,0.232,255,0.942,0.308,0.699
20230628_MP_W002_G4C_8_Atr.TIF,17,0.392,0.023,0.376,255,1.155,0.311,0.632
20230628_MP_W002_G4C_9_Atr.TIF,22,0.356,0.016,0.341,255,0.901,0.302,0.657
20230628_MP_W002_G4_negative_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W002_G4_positive_Atr.TIF,11,0.258,0.023,0.248,255,1.27,0.228,0.533
20230626_MP_W002_G4A_10_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
